"playerID","runs","doubles","triples","HR","BB","SO","singles"
"beerse01",0.036036036036036,0.027027027027027,0,0.00900900900900901,0.0990990990990991,0.279279279279279,0.153153153153153
"bellico01",0.138888888888889,0.0535714285714286,0.00595238095238095,0.0376984126984127,0.0753968253968254,0.297619047619048,0.113095238095238
"belljo02",0.138666666666667,0.064,0.008,0.0373333333333333,0.130666666666667,0.162666666666667,0.192
"belljo02",0.146892655367232,0.0282485875706215,0,0.0169491525423729,0.180790960451977,0.231638418079096,0.146892655367232
"beltbr01",0.0984251968503937,0.0354330708661417,0.00393700787401575,0.031496062992126,0.145669291338583,0.318897637795276,0.141732283464567
"bemboan01",0.0769230769230769,0.0384615384615385,0,0.0192307692307692,0.115384615384615,0.326923076923077,0.0576923076923077
"beninan01",0.115273775216138,0.0403458213256484,0.00576368876080692,0.00864553314121038,0.112391930835735,0.14985590778098,0.265129682997118
"beninan01",0.12280701754386,0.0789473684210526,0.0087719298245614,0.0175438596491228,0.114035087719298,0.219298245614035,0.149122807017544
"bensowi01",0.145454545454545,0.0181818181818182,0,0,0.0545454545454545,0.345454545454545,0.163636363636364
"bertijo01",0.131284916201117,0.0474860335195531,0.00837988826815642,0.0111731843575419,0.11731843575419,0.248603351955307,0.173184357541899
"bethach01",0.136094674556213,0.0650887573964497,0,0.0236686390532544,0.0591715976331361,0.242603550295858,0.159763313609467
"bethach01",0.10738255033557,0.0402684563758389,0,0.0469798657718121,0.0134228187919463,0.261744966442953,0.167785234899329
"bettsmo01",0.204545454545455,0.0699300699300699,0.00524475524475524,0.0611888111888112,0.0961538461538462,0.181818181818182,0.132867132867133
"bichebo01",0.139570552147239,0.0659509202453988,0.00153374233128834,0.0368098159509202,0.0628834355828221,0.237730061349693,0.18558282208589
"biggica01",0.167315175097276,0.0700389105058366,0.00389105058365759,0.0233463035019455,0.147859922178988,0.330739299610895,0.105058365758755
"blackch02",0.113207547169811,0.0415094339622641,0.0113207547169811,0.030188679245283,0.060377358490566,0.205660377358491,0.181132075471698
"bledajj01",0.102941176470588,0.0490196078431373,0.00980392156862745,0.0245098039215686,0.147058823529412,0.32843137254902,0.0833333333333333
"bogaexa01",0.1508078994614,0.0682226211849192,0,0.0269299820466786,0.102333931777379,0.211849192100539,0.211849192100539
"bohmal01",0.13481228668942,0.0409556313993174,0.00511945392491468,0.0221843003412969,0.052901023890785,0.187713310580205,0.21160409556314
"boltsk01",0.0943396226415094,0.0188679245283019,0,0.0377358490566038,0.0660377358490566,0.283018867924528,0.141509433962264
"boteda01",0.129310344827586,0.0689655172413793,0,0.0344827586206897,0.0517241379310345,0.387931034482759,0.155172413793103
"bouchse01",0.121621621621622,0.0810810810810811,0,0.0405405405405405,0.283783783783784,0.337837837837838,0.175675675675676
"bradlja02",0.0774907749077491,0.0701107011070111,0.003690036900369,0.011070110701107,0.0627306273062731,0.214022140221402,0.125461254612546
"bradlja02",0.123287671232877,0.0547945205479452,0,0.0136986301369863,0.0958904109589041,0.26027397260274,0.10958904109589
"brantmi02",0.11522633744856,0.0576131687242798,0.00411522633744856,0.0205761316872428,0.127572016460905,0.123456790123457,0.205761316872428
"bregmal01",0.16970802919708,0.0693430656934307,0,0.041970802919708,0.158759124087591,0.140510948905109,0.147810218978102
"bridejo01",0.104938271604938,0.0246913580246914,0,0.00617283950617284,0.117283950617284,0.197530864197531,0.172839506172839
"brossmi01",0.106382978723404,0.0354609929078014,0,0.0425531914893617,0.099290780141844,0.340425531914894,0.177304964539007
"brownse01",0.11,0.052,0.006,0.05,0.102,0.292,0.122
"brujavi01",0.0884353741496599,0.0340136054421769,0,0.0204081632653061,0.0816326530612245,0.251700680272109,0.108843537414966
"bryankr01",0.175,0.075,0,0.03125,0.10625,0.16875,0.2
"burdipe01",0.0869565217391304,0.0434782608695652,0,0.0434782608695652,0.0869565217391304,0.380434782608696,0.119565217391304
"burgeja01",0.119047619047619,0.0535714285714286,0.00595238095238095,0.0476190476190476,0.0595238095238095,0.333333333333333,0.142857142857143
"buxtoby01",0.179411764705882,0.0382352941176471,0.00882352941176471,0.0823529411764706,0.1,0.341176470588235,0.0941176470588235
"cabremi01",0.0629722921914358,0.0251889168765743,0,0.0125944584382872,0.0705289672544081,0.254408060453401,0.216624685138539
"cabreos01",0.136363636363636,0.051948051948052,0.00649350649350649,0.038961038961039,0.0974025974025974,0.285714285714286,0.149350649350649
"cainlo01",0.117241379310345,0.0344827586206897,0,0.00689655172413793,0.0551724137931034,0.248275862068966,0.137931034482759
"calhoko01",0.0927835051546392,0.0360824742268041,0.00257731958762887,0.0309278350515464,0.0695876288659794,0.350515463917526,0.126288659793814
"callal01",0.156862745098039,0.0294117647058824,0.00980392156862745,0.0490196078431373,0.107843137254902,0.254901960784314,0.156862745098039
"camarjo01",0.0526315789473684,0.0197368421052632,0,0.0197368421052632,0.0855263157894737,0.243421052631579,0.197368421052632
"camerda01",0.09375,0.046875,0.015625,0.015625,0.078125,0.3125,0.140625
"candeje01",0.114219114219114,0.0442890442890443,0.00466200466200466,0.0303030303030303,0.0652680652680653,0.254079254079254,0.137529137529138
"canhama01",0.153679653679654,0.051948051948052,0,0.0281385281385281,0.103896103896104,0.20995670995671,0.186147186147186
"caratvi01",0.0955882352941176,0.0441176470588235,0,0.0330882352941176,0.113970588235294,0.246323529411765,0.121323529411765
"carlsdy01",0.12962962962963,0.0694444444444444,0.00925925925925926,0.0185185185185185,0.104166666666667,0.217592592592593,0.138888888888889
"carpeke01",0.155339805825243,0.0388349514563107,0.00970873786407767,0.058252427184466,0.058252427184466,0.310679611650485,0.145631067961165
"carpema01",0.21875,0.0703125,0,0.1171875,0.1484375,0.2734375,0.1171875
"carroco02",0.125,0.0865384615384615,0.0192307692307692,0.0384615384615385,0.0769230769230769,0.298076923076923,0.115384615384615
"casalcu01",0.12037037037037,0.0277777777777778,0,0.037037037037037,0.138888888888889,0.333333333333333,0.166666666666667
"casastr01",0.144736842105263,0.0131578947368421,0,0.0657894736842105,0.25,0.302631578947368,0.118421052631579
"casteni01",0.106870229007634,0.0515267175572519,0,0.0248091603053435,0.0553435114503817,0.248091603053435,0.187022900763359
"castidi02",0.106870229007634,0.049618320610687,0,0.0419847328244275,0.0534351145038168,0.286259541984733,0.114503816793893
"castrha01",0.0880952380952381,0.05,0.00476190476190476,0.0166666666666667,0.0404761904761905,0.188095238095238,0.2
"castrja01",0.0769230769230769,0.0256410256410256,0,0.0128205128205128,0.102564102564103,0.512820512820513,0.0769230769230769
"castrro01",0.0988142292490119,0.0316205533596838,0.0158102766798419,0.0434782608695652,0.0869565217391304,0.292490118577075,0.142292490118577
"castrwi01",0.128767123287671,0.0493150684931507,0.00547945205479452,0.0219178082191781,0.0410958904109589,0.224657534246575,0.164383561643836
"caveja01",0.103658536585366,0.0426829268292683,0.0182926829268293,0.0304878048780488,0.0670731707317073,0.298780487804878,0.121951219512195
"celesgi01",0.0964630225080386,0.0385852090032154,0.00321543408360129,0.00643086816720257,0.102893890675241,0.247588424437299,0.189710610932476
"changyu01",0.114583333333333,0.03125,0,0.03125,0.0729166666666667,0.28125,0.197916666666667
"chapmma01",0.154275092936803,0.050185873605948,0.00185873605947955,0.050185873605948,0.12639405204461,0.315985130111524,0.12639405204461
"chavimi01",0.0972568578553616,0.0399002493765586,0.00748129675810474,0.0349127182044888,0.0473815461346633,0.314214463840399,0.14713216957606
"chiriro01",0.0512820512820513,0.0461538461538462,0,0.0205128205128205,0.0974358974358974,0.343589743589744,0.112820512820513
"chishja01",0.183098591549296,0.0469483568075117,0.0187793427230047,0.0657276995305164,0.0985915492957746,0.309859154929577,0.122065727699531
"choiji01",0.101123595505618,0.0617977528089888,0,0.0308988764044944,0.162921348314607,0.345505617977528,0.140449438202247
"clemeer01",0.124137931034483,0.0206896551724138,0,0,0.0758620689655172,0.16551724137931,0.179310344827586
"clemeko01",0.111111111111111,0.0341880341880342,0,0.0427350427350427,0.0683760683760684,0.282051282051282,0.0683760683760684
"colliza01",0.0972222222222222,0.0555555555555556,0,0.0555555555555556,0.0833333333333333,0.430555555555556,0.0833333333333333
"contrma01",0.155172413793103,0.0172413793103448,0,0.0517241379310345,0.0172413793103448,0.362068965517241,0.0517241379310345
"contrwi01",0.15625,0.0552884615384615,0.00480769230769231,0.0528846153846154,0.108173076923077,0.247596153846154,0.129807692307692
"contrwi02",0.152694610778443,0.0419161676646707,0.0029940119760479,0.0598802395209581,0.116766467065868,0.311377245508982,0.173652694610778
"coopega03",0.0893719806763285,0.0797101449275362,0.00483091787439614,0.0217391304347826,0.0966183574879227,0.28743961352657,0.154589371980676
"cordefr02",0.148760330578512,0.0702479338842975,0.00413223140495868,0.0330578512396694,0.115702479338843,0.380165289256198,0.111570247933884
"correca01",0.134099616858238,0.0459770114942529,0.00191570881226054,0.0421455938697318,0.116858237547893,0.231800766283525,0.201149425287356
"crawfbr01",0.122850122850123,0.0368550368550369,0.00491400491400491,0.0221130221130221,0.0958230958230958,0.240786240786241,0.167076167076167
"crawfjp01",0.11003861003861,0.0463320463320463,0.00579150579150579,0.0115830115830116,0.131274131274131,0.154440154440154,0.17953667953668
"croncj01",0.137391304347826,0.048695652173913,0.00521739130434783,0.0504347826086957,0.0747826086956522,0.285217391304348,0.15304347826087
"croneja01",0.149914821124361,0.0511073253833049,0.00681431005110733,0.0289608177172061,0.119250425894378,0.223168654173765,0.151618398637138
"cruzne02",0.111607142857143,0.0357142857142857,0,0.0223214285714286,0.109375,0.265625,0.176339285714286
"cruzon01",0.13595166163142,0.0392749244712991,0.0120845921450151,0.0513595166163142,0.0845921450151057,0.380664652567976,0.129909365558912
"culbech01",0.165217391304348,0.0521739130434783,0,0.0173913043478261,0.0434782608695652,0.269565217391304,0.182608695652174
"dalbebo01",0.126182965299685,0.028391167192429,0.00630914826498423,0.0378548895899054,0.0914826498422713,0.372239747634069,0.141955835962145
"darnatr01",0.154040404040404,0.0631313131313131,0.00252525252525253,0.0454545454545455,0.047979797979798,0.227272727272727,0.156565656565657
"davisjd01",0.143646408839779,0.0441988950276243,0.00552486187845304,0.0220994475138122,0.110497237569061,0.364640883977901,0.165745856353591
"davisjd01",0.145985401459854,0.0583941605839416,0,0.0583941605839416,0.138686131386861,0.408759124087591,0.145985401459854
"davisjo05",0.118421052631579,0.0131578947368421,0,0,0.184210526315789,0.342105263157895,0.210526315789474
"dazayo01",0.150537634408602,0.0564516129032258,0.00537634408602151,0.00537634408602151,0.0698924731182796,0.155913978494624,0.233870967741935
"dejonpa01",0.0904761904761905,0.0428571428571429,0,0.0285714285714286,0.1,0.376190476190476,0.0857142857142857
"delacbr01",0.115501519756839,0.060790273556231,0,0.0395136778115502,0.0577507598784195,0.273556231003039,0.151975683890578
"delayja01",0.109677419354839,0.0387096774193548,0,0.00645161290322581,0.0580645161290323,0.32258064516129,0.167741935483871
"demertr01",0.101123595505618,0.0224719101123595,0,0.0337078651685393,0.0674157303370786,0.359550561797753,0.157303370786517
"deverra01",0.151351351351351,0.0756756756756757,0.0018018018018018,0.0486486486486487,0.0900900900900901,0.205405405405405,0.169369369369369
"diazal02",0.114754098360656,0.0426229508196721,0,0.039344262295082,0.059016393442623,0.173770491803279,0.160655737704918
"diazel01",0.0826210826210826,0.0512820512820513,0.0056980056980057,0.0256410256410256,0.0712250712250712,0.233618233618234,0.145299145299145
"diazle01",0.075,0.025,0,0.03125,0.06875,0.3375,0.1125
"diazya01",0.150105708245243,0.0697674418604651,0,0.0190274841437632,0.164904862579281,0.126849894291755,0.207188160676533
"dickeco01",0.099644128113879,0.0604982206405694,0.00355871886120996,0.0213523131672598,0.0427046263345196,0.170818505338078,0.181494661921708
"donaljo02",0.123430962343096,0.0585774058577406,0,0.0313807531380753,0.112970711297071,0.309623430962343,0.131799163179916
"donovbr01",0.163682864450128,0.0537084398976982,0.00255754475703325,0.0127877237851662,0.153452685421995,0.179028132992327,0.21227621483376
"doziehu01",0.11038961038961,0.0562770562770563,0.00865800865800866,0.025974025974026,0.0735930735930736,0.270562770562771,0.145021645021645
"drurybr01",0.177142857142857,0.0628571428571429,0.00571428571428571,0.0571428571428571,0.0828571428571429,0.24,0.148571428571429
"drurybr01",0.148809523809524,0.0535714285714286,0,0.0476190476190476,0.0535714285714286,0.25,0.136904761904762
"dubonma01",0.106598984771574,0.0406091370558376,0,0.0152284263959391,0.0609137055837563,0.131979695431472,0.152284263959391
"duffyma01",0.0614035087719298,0.0350877192982456,0,0.0087719298245614,0.0745614035087719,0.219298245614035,0.206140350877193
"duranez01",0.120192307692308,0.0480769230769231,0.00480769230769231,0.0240384615384615,0.0576923076923077,0.259615384615385,0.158653846153846
"duranja01",0.112745098039216,0.0686274509803922,0.0147058823529412,0.0147058823529412,0.0686274509803922,0.308823529411765,0.122549019607843
"duvalad01",0.13588850174216,0.0557491289198606,0.00348432055749129,0.0418118466898955,0.0731707317073171,0.35191637630662,0.111498257839721
"eatonna01",0.150943396226415,0.0377358490566038,0.0283018867924528,0.00943396226415094,0.0943396226415094,0.283018867924528,0.188679245283019
"edmanto01",0.164644714038128,0.0537261698440208,0.00693240901213172,0.0225303292894281,0.0797227036395147,0.192374350086655,0.181975736568458
"encarje01",0.0909090909090909,0.038961038961039,0,0.038961038961039,0.038961038961039,0.415584415584416,0.103896103896104
"engelad01",0.130612244897959,0.0530612244897959,0.00408163265306122,0.00816326530612245,0.0448979591836735,0.310204081632653,0.159183673469388
"escobal02",0.0967741935483871,0.032258064516129,0.0161290322580645,0,0.0403225806451613,0.258064516129032,0.169354838709677
"escobed01",0.117171717171717,0.0525252525252525,0.00808080808080808,0.0404040404040404,0.0808080808080808,0.260606060606061,0.139393939393939
"espinsa01",0.11358574610245,0.0556792873051225,0,0.0155902004454343,0.0801781737193764,0.151447661469933,0.195991091314031
"estrath01",0.145491803278689,0.0450819672131148,0.00409836065573771,0.0286885245901639,0.0676229508196721,0.182377049180328,0.182377049180328
"faircst01",0.151162790697674,0.0465116279069767,0.0116279069767442,0.0581395348837209,0.0930232558139535,0.337209302325581,0.162790697674419
"farmeky01",0.110266159695817,0.0475285171102662,0.00190114068441065,0.026615969581749,0.0627376425855513,0.188212927756654,0.178707224334601
"fletcda02",0.0925925925925926,0.0416666666666667,0.00462962962962963,0.00925925925925926,0.0324074074074074,0.0740740740740741,0.199074074074074
"florewi01",0.137142857142857,0.0533333333333333,0.0019047619047619,0.0361904761904762,0.112380952380952,0.196190476190476,0.137142857142857
"fordmi01",0.0879120879120879,0.043956043956044,0,0.032967032967033,0.0879120879120879,0.285714285714286,0.153846153846154
"forteni01",0.188940092165899,0.0276497695852535,0.00460829493087558,0.0414746543778802,0.0829493087557604,0.207373271889401,0.15668202764977
"fraleja01",0.152777777777778,0.0416666666666667,0,0.0555555555555556,0.12037037037037,0.25,0.162037037037037
"francma02",0.0835579514824798,0.0404312668463612,0,0.0242587601078167,0.032345013477089,0.202156334231806,0.164420485175202
"francty01",0.117967332123412,0.0490018148820327,0.00181488203266788,0.0362976406533575,0.0635208711433757,0.17059891107078,0.186932849364791
"francwa01",0.146496815286624,0.0636942675159236,0.00955414012738853,0.0191082802547771,0.0828025477707006,0.105095541401274,0.184713375796178
"fraziad01",0.11275415896488,0.0406654343807763,0.00739371534195933,0.0055452865064695,0.0850277264325323,0.134935304990758,0.184842883548983
"freemfr01",0.191176470588235,0.076797385620915,0.00326797385620915,0.0343137254901961,0.137254901960784,0.166666666666667,0.21078431372549
"freemty01",0.116883116883117,0.038961038961039,0,0,0.051948051948052,0.142857142857143,0.207792207792208
"friedtj01",0.146666666666667,0.0444444444444444,0.0222222222222222,0.0355555555555556,0.0888888888888889,0.177777777777778,0.137777777777778
"gallojo01",0.137339055793991,0.0171673819742489,0.00429184549356223,0.0515021459227468,0.171673819742489,0.454935622317597,0.0858369098712446
"gallojo01",0.136752136752137,0.0341880341880342,0.00854700854700855,0.0598290598290598,0.136752136752137,0.487179487179487,0.0598290598290598
"gamelbe01",0.113207547169811,0.0539083557951483,0.00539083557951483,0.0242587601078167,0.129380053908356,0.264150943396226,0.148247978436658
"garciad02",0.145454545454545,0.056198347107438,0.00826446280991736,0.0446280991735537,0.0661157024793388,0.302479338842975,0.140495867768595
"garciar01",0.0555555555555556,0.0185185185185185,0,0.00925925925925926,0.0277777777777778,0.314814814814815,0.185185185185185
"garciav01",0.0868347338935574,0.0252100840336134,0,0.0224089635854342,0.0476190476190476,0.305322128851541,0.176470588235294
"garcide02",0.112068965517241,0.0517241379310345,0,0.0431034482758621,0.0689655172413793,0.474137931034483,0.112068965517241
"garcijo02",0.0787878787878788,0.0181818181818182,0,0.0121212121212121,0.0545454545454545,0.460606060606061,0.121212121212121
"garcile02",0.126666666666667,0.0266666666666667,0,0.01,0.0233333333333333,0.216666666666667,0.173333333333333
"garcilu04",0.0805555555555556,0.0638888888888889,0.00555555555555556,0.0194444444444444,0.0305555555555556,0.233333333333333,0.186111111111111
"garliky01",0.153333333333333,0.02,0,0.06,0.0533333333333333,0.32,0.153333333333333
"garrest01",0.171052631578947,0.105263157894737,0,0.0526315789473684,0.0394736842105263,0.355263157894737,0.118421052631579
"garvemi01",0.122340425531915,0.0372340425531915,0,0.0531914893617021,0.122340425531915,0.281914893617021,0.117021276595745
"gimenan01",0.134419551934827,0.0529531568228106,0.00610997963340122,0.0346232179226069,0.0692464358452139,0.228105906313646,0.203665987780041
"goldspa01",0.188948306595365,0.0730837789661319,0,0.0623885918003565,0.140819964349376,0.251336898395722,0.181818181818182
"gomesya01",0.0830324909747292,0.0433212996389892,0,0.0288808664259928,0.0288808664259928,0.169675090252708,0.162454873646209
"gonzalu03",0.0996784565916399,0.0546623794212219,0.00643086816720257,0.0128617363344051,0.0964630225080386,0.241157556270096,0.180064308681672
"gonzama01",0.108695652173913,0.0380434782608696,0,0.0326086956521739,0.0760869565217391,0.293478260869565,0.114130434782609
"gonzaos01",0.107734806629834,0.074585635359116,0,0.0303867403314917,0.0414364640883978,0.207182320441989,0.19060773480663
"gonzaro01",0.142857142857143,0.0380952380952381,0.00952380952380952,0.019047619047619,0.019047619047619,0.371428571428571,0.171428571428571
"gordode01",0.101694915254237,0.0169491525423729,0.0169491525423729,0,0,0.135593220338983,0.271186440677966
"gordoni01",0.111111111111111,0.0691358024691358,0.00987654320987654,0.0222222222222222,0.0469135802469136,0.259259259259259,0.17037037037037
"gormano01",0.15547703180212,0.0459363957597173,0,0.049469964664311,0.0989399293286219,0.363957597173145,0.130742049469965
"gosseph01",0.0392156862745098,0,0.0196078431372549,0,0.0196078431372549,0.352941176470588,0.0784313725490196
"gourryu01",0.0972477064220184,0.073394495412844,0,0.0146788990825688,0.055045871559633,0.13394495412844,0.154128440366972
"grandya01",0.0458715596330275,0.0214067278287462,0,0.0152905198776758,0.137614678899083,0.241590214067278,0.165137614678899
"greenri02",0.122340425531915,0.0478723404255319,0.0106382978723404,0.0132978723404255,0.0957446808510638,0.319148936170213,0.180851063829787
"gregodi01",0.0794392523364486,0.0420560747663551,0.0186915887850467,0.00467289719626168,0.0607476635514019,0.168224299065421,0.144859813084112
"grichra01",0.118577075098814,0.041501976284585,0.00592885375494071,0.0375494071146245,0.0474308300395257,0.25098814229249,0.173913043478261
"grishtr01",0.12860310421286,0.0354767184035477,0.00443458980044346,0.0376940133037694,0.126385809312639,0.332594235033259,0.106430155210643
"grissva01",0.170212765957447,0.0425531914893617,0,0.0354609929078014,0.0780141843971631,0.24113475177305,0.212765957446809
"groshjo01",0.147540983606557,0,0,0.0163934426229508,0.0655737704918033,0.213114754098361,0.245901639344262
"grossro01",0.0879120879120879,0.0476190476190476,0.00366300366300366,0.00732600732600733,0.139194139194139,0.32967032967033,0.146520146520147
"grossro01",0.115942028985507,0.0434782608695652,0,0.036231884057971,0.130434782608696,0.282608695652174,0.13768115942029
"guerrvl02",0.141065830721003,0.054858934169279,0,0.0501567398119122,0.0909090909090909,0.181818181818182,0.169278996865204
"guilllu01",0.111111111111111,0.0404040404040404,0.00336700336700337,0.00673400673400673,0.114478114478114,0.154882154882155,0.222222222222222
"gurrilo01",0.114790286975717,0.0706401766004415,0.0022075055187638,0.011037527593819,0.0684326710816777,0.183222958057395,0.207505518763797
"haaseer01",0.126934984520124,0.0526315789473684,0.00309597523219814,0.043343653250774,0.0743034055727554,0.30030959752322,0.154798761609907
"haggesa01",0.164772727272727,0.0511363636363636,0.00568181818181818,0.0284090909090909,0.102272727272727,0.301136363636364,0.170454545454545
"hallda02",0.139705882352941,0.0588235294117647,0.00735294117647059,0.0661764705882353,0.0367647058823529,0.323529411764706,0.117647058823529
"hampsga01",0.14572864321608,0.0351758793969849,0.0150753768844221,0.0100502512562814,0.105527638190955,0.316582914572864,0.150753768844221
"hanigmi01",0.138392857142857,0.0357142857142857,0,0.0491071428571429,0.0892857142857143,0.290178571428571,0.160714285714286
"happia01",0.12565445026178,0.0732984293193717,0.00349040139616056,0.0296684118673647,0.101221640488656,0.260034904013962,0.164048865619546
"harpebr03",0.17027027027027,0.0756756756756757,0.0027027027027027,0.0486486486486487,0.124324324324324,0.235135135135135,0.159459459459459
"harrijo05",0.129533678756477,0.0492227979274611,0.00518134715025907,0.0181347150259067,0.0544041450777202,0.183937823834197,0.183937823834197
"harrimi04",0.181159420289855,0.0652173913043478,0.0072463768115942,0.0458937198067633,0.0507246376811594,0.258454106280193,0.178743961352657
"hayeske01",0.108910891089109,0.0475247524752475,0.00594059405940594,0.0138613861386139,0.0950495049504951,0.241584158415842,0.176237623762376
"haysau01",0.123364485981308,0.0654205607476635,0.00373831775700935,0.0299065420560748,0.0635514018691589,0.213084112149533,0.151401869158879
"hedgeau01",0.0884353741496599,0.0136054421768707,0,0.0238095238095238,0.0850340136054422,0.26530612244898,0.125850340136054
"heimjo01",0.125615763546798,0.0492610837438424,0.00246305418719212,0.0394088669950739,0.100985221674877,0.214285714285714,0.135467980295567
"heinety01",0.0985915492957746,0.0422535211267606,0,0,0.0563380281690141,0.0915492957746479,0.169014084507042
"hendegu01",0.103448275862069,0.0603448275862069,0.00862068965517241,0.0344827586206897,0.137931034482759,0.293103448275862,0.155172413793103
"heredgu01",0.157894736842105,0.0394736842105263,0.0131578947368421,0.0394736842105263,0.0789473684210526,0.421052631578947,0.0657894736842105
"hermomi01",0.114754098360656,0.0327868852459016,0,0,0.114754098360656,0.442622950819672,0.0819672131147541
"hernace02",0.114285714285714,0.05,0.00714285714285714,0.00178571428571429,0.0803571428571429,0.203571428571429,0.189285714285714
"hernaen02",0.132963988919668,0.0664819944598338,0,0.0166204986149584,0.0941828254847645,0.196675900277008,0.138504155124654
